id,function,party,institution,date,contact_type,org_name,lobbyist_type,purpose,purpose_details
1488,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,24.01.2019,OSEBNO,USTANOVA UMANOTERA - SLOVENSKA FUNDACIJA ZA TRAJNOSTNI RAZVOJ,"Lobist lobira za interesno organizacijo v kateri je zaposlen, Lobist je zakoniti zastopnik interesne organizacije za katero lobira",vpliv na odločanje v drugih zadevah,"Predstavnik UMANOTERE je poslancema in sodelavki predstavila program dela organizacije katero zastopa. Lobirance je želel opozoriti na tematike, ki bodo aktualne in pomembne  v prihodnosti na področju podnebnih sprememb in varstva okolja. "
1488,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,24.01.2019,OSEBNO,USTANOVA UMANOTERA - SLOVENSKA FUNDACIJA ZA TRAJNOSTNI RAZVOJ,"Lobist lobira za interesno organizacijo v kateri je zaposlen, Lobist je zakoniti zastopnik interesne organizacije za katero lobira",vpliv na odločanje v drugih zadevah,"Predstavnica UMANOTERE je poslancema in sodelavki predstavila program dela organizacije katero zastopa. Lobirance je želela opozoriti na tematike, ki bodo aktualne in pomembne  v prihodnosti na področju podnebnih sprememb in varstva okolja. "
1488,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,24.01.2019,OSEBNO,USTANOVA UMANOTERA - SLOVENSKA FUNDACIJA ZA TRAJNOSTNI RAZVOJ,"Lobist lobira za interesno organizacijo v kateri je zaposlen, Lobist je zakoniti zastopnik interesne organizacije za katero lobira",vpliv na odločanje v drugih zadevah,"Predstavnik UMANOTERE je poslancema in sodelavki predstavila program dela organizacije katero zastopa. Lobirance je želel opozoriti na tematike, ki bodo aktualne in pomembne  v prihodnosti na področju podnebnih sprememb in varstva okolja. "
1488,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,24.01.2019,OSEBNO,USTANOVA UMANOTERA - SLOVENSKA FUNDACIJA ZA TRAJNOSTNI RAZVOJ,"Lobist lobira za interesno organizacijo v kateri je zaposlen, Lobist je zakoniti zastopnik interesne organizacije za katero lobira",vpliv na odločanje v drugih zadevah,"Predstavnica UMANOTERE je poslancema in sodelavki predstavila program dela organizacije katero zastopa. Lobirance je želela opozoriti na tematike, ki bodo aktualne in pomembne  v prihodnosti na področju podnebnih sprememb in varstva okolja. "
1488,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,24.01.2019,OSEBNO,USTANOVA UMANOTERA - SLOVENSKA FUNDACIJA ZA TRAJNOSTNI RAZVOJ,"Lobist lobira za interesno organizacijo v kateri je zaposlen, Lobist je zakoniti zastopnik interesne organizacije za katero lobira",vpliv na odločanje v drugih zadevah,"Predstavnik UMANOTERE je poslancema in sodelavki predstavila program dela organizacije katero zastopa. Lobirance je želel opozoriti na tematike, ki bodo aktualne in pomembne  v prihodnosti na področju podnebnih sprememb in varstva okolja. "
1488,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,24.01.2019,OSEBNO,USTANOVA UMANOTERA - SLOVENSKA FUNDACIJA ZA TRAJNOSTNI RAZVOJ,"Lobist lobira za interesno organizacijo v kateri je zaposlen, Lobist je zakoniti zastopnik interesne organizacije za katero lobira",vpliv na odločanje v drugih zadevah,"Predstavnica UMANOTERE je poslancema in sodelavki predstavila program dela organizacije katero zastopa. Lobirance je želela opozoriti na tematike, ki bodo aktualne in pomembne  v prihodnosti na področju podnebnih sprememb in varstva okolja. "
1500,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,25.01.2019,OSEBNO,"JT International Ljubljana, trgovsko podjetje, d.o.o.",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1505,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,28.01.2019,OSEBNO,"JT International Ljubljana, trgovsko podjetje, d.o.o.",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1505,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,28.01.2019,OSEBNO,"JT International Ljubljana, trgovsko podjetje, d.o.o.",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1505,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,28.01.2019,OSEBNO,"JT International Ljubljana, trgovsko podjetje, d.o.o.",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1506,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,29.01.2019,OSEBNO,slovenska medicinska akademija,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprejem Zakona o medicinski akademiji
1506,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,29.01.2019,OSEBNO,slovenska medicinska akademija,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprejem Zakona o medicinski akademiji
1506,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,29.01.2019,OSEBNO,SLOVENSKA MEDICINSKA AKADEMIJA,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprejem Zakona o medicinski akademiji
1506,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,29.01.2019,OSEBNO,slovenska medicinska akademija,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprejem Zakona o medicinski akademiji
1506,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,29.01.2019,OSEBNO,slovenska medicinska akademija,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprejem Zakona o medicinski akademiji
1506,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,29.01.2019,OSEBNO,SLOVENSKA MEDICINSKA AKADEMIJA,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprejem Zakona o medicinski akademiji
1506,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,29.01.2019,OSEBNO,slovenska medicinska akademija,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprejem Zakona o medicinski akademiji
1506,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,29.01.2019,OSEBNO,slovenska medicinska akademija,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprejem Zakona o medicinski akademiji
1506,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,29.01.2019,OSEBNO,SLOVENSKA MEDICINSKA AKADEMIJA,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprejem Zakona o medicinski akademiji
1506,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,29.01.2019,OSEBNO,slovenska medicinska akademija,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprejem Zakona o medicinski akademiji
1506,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,29.01.2019,OSEBNO,slovenska medicinska akademija,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprejem Zakona o medicinski akademiji
1506,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,29.01.2019,OSEBNO,SLOVENSKA MEDICINSKA AKADEMIJA,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprejem Zakona o medicinski akademiji
1506,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,29.01.2019,OSEBNO,slovenska medicinska akademija,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprejem Zakona o medicinski akademiji
1506,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,29.01.2019,OSEBNO,slovenska medicinska akademija,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprejem Zakona o medicinski akademiji
1506,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,29.01.2019,OSEBNO,SLOVENSKA MEDICINSKA AKADEMIJA,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Sprejem Zakona o medicinski akademiji
1517,Javni uslužbenec,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,Fakulteta za psihoterapevtsko znanost Univerze Sigmunda Freuda v Ljubljani,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1517,Javni uslužbenec,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZDRUŽENJE ZAKONSKIH IN DRUŽINSKIH TERAPEVTOV SLOVENIJE,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1517,Javni uslužbenec,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,Nacionalni inštitut za psihoterapijo v Novi Gorici,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1517,Javni uslužbenec,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,"INŠTITUT ZA GEŠTALTSKO TERAPIJO, Ljubljana v angleškem jeziku: Institute for Gestalt Therapy, Ljubljana",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1517,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,Fakulteta za psihoterapevtsko znanost Univerze Sigmunda Freuda v Ljubljani,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1517,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZDRUŽENJE ZAKONSKIH IN DRUŽINSKIH TERAPEVTOV SLOVENIJE,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1517,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,Nacionalni inštitut za psihoterapijo v Novi Gorici,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1517,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,"INŠTITUT ZA GEŠTALTSKO TERAPIJO, Ljubljana v angleškem jeziku: Institute for Gestalt Therapy, Ljubljana",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1517,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,Fakulteta za psihoterapevtsko znanost Univerze Sigmunda Freuda v Ljubljani,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1517,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZDRUŽENJE ZAKONSKIH IN DRUŽINSKIH TERAPEVTOV SLOVENIJE,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1517,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,Nacionalni inštitut za psihoterapijo v Novi Gorici,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1517,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,"INŠTITUT ZA GEŠTALTSKO TERAPIJO, Ljubljana v angleškem jeziku: Institute for Gestalt Therapy, Ljubljana",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1517,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,Fakulteta za psihoterapevtsko znanost Univerze Sigmunda Freuda v Ljubljani,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1517,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZDRUŽENJE ZAKONSKIH IN DRUŽINSKIH TERAPEVTOV SLOVENIJE,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1517,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,Nacionalni inštitut za psihoterapijo v Novi Gorici,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1517,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,"INŠTITUT ZA GEŠTALTSKO TERAPIJO, Ljubljana v angleškem jeziku: Institute for Gestalt Therapy, Ljubljana",Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,Normativna ureditev psihoterapije v Sloveniji.
1519,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,PO E-POŠTI,ZDRUŽENJE ZDRAVSTVENIH ZAVODOV SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1519,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,PO E-POŠTI,ZDRUŽENJE ZDRAVSTVENIH ZAVODOV SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1519,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,PO E-POŠTI,ZDRUŽENJE ZDRAVSTVENIH ZAVODOV SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1519,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,PO E-POŠTI,ZDRUŽENJE ZDRAVSTVENIH ZAVODOV SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1530,Javni uslužbenec,SD,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZVEZA ZDRUŽENJ BORCEV ZA VREDNOTE NARODNOOSVOBODILNEGA BOJA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog za dopolnitev Zakona o Radioteleviziji Slovenija. 
1530,Javni uslužbenec,SD,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZVEZA ZDRUŽENJ BORCEV ZA VREDNOTE NARODNOOSVOBODILNEGA BOJA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog za dopolnitev Zakona o Radioteleviziji Slovenija. 
1530,Javni uslužbenec,SD,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZVEZA ZDRUŽENJ BORCEV ZA VREDNOTE NARODNOOSVOBODILNEGA BOJA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog za dopolnitev Zakona o Radioteleviziji Slovenija. 
1530,Javni uslužbenec,SD,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZVEZA ZDRUŽENJ BORCEV ZA VREDNOTE NARODNOOSVOBODILNEGA BOJA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog za dopolnitev Zakona o Radioteleviziji Slovenija. 
1530,Funkcionar,SD,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZVEZA ZDRUŽENJ BORCEV ZA VREDNOTE NARODNOOSVOBODILNEGA BOJA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog za dopolnitev Zakona o Radioteleviziji Slovenija. 
1530,Funkcionar,SD,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZVEZA ZDRUŽENJ BORCEV ZA VREDNOTE NARODNOOSVOBODILNEGA BOJA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog za dopolnitev Zakona o Radioteleviziji Slovenija. 
1530,Funkcionar,SD,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZVEZA ZDRUŽENJ BORCEV ZA VREDNOTE NARODNOOSVOBODILNEGA BOJA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog za dopolnitev Zakona o Radioteleviziji Slovenija. 
1530,Funkcionar,SD,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZVEZA ZDRUŽENJ BORCEV ZA VREDNOTE NARODNOOSVOBODILNEGA BOJA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog za dopolnitev Zakona o Radioteleviziji Slovenija. 
1530,Funkcionar,SD,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZVEZA ZDRUŽENJ BORCEV ZA VREDNOTE NARODNOOSVOBODILNEGA BOJA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog za dopolnitev Zakona o Radioteleviziji Slovenija. 
1530,Funkcionar,SD,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZVEZA ZDRUŽENJ BORCEV ZA VREDNOTE NARODNOOSVOBODILNEGA BOJA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog za dopolnitev Zakona o Radioteleviziji Slovenija. 
1530,Funkcionar,SD,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZVEZA ZDRUŽENJ BORCEV ZA VREDNOTE NARODNOOSVOBODILNEGA BOJA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog za dopolnitev Zakona o Radioteleviziji Slovenija. 
1530,Funkcionar,SD,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZVEZA ZDRUŽENJ BORCEV ZA VREDNOTE NARODNOOSVOBODILNEGA BOJA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog za dopolnitev Zakona o Radioteleviziji Slovenija. 
1530,Funkcionar,SD,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZVEZA ZDRUŽENJ BORCEV ZA VREDNOTE NARODNOOSVOBODILNEGA BOJA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog za dopolnitev Zakona o Radioteleviziji Slovenija. 
1530,Funkcionar,SD,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,31.01.2019,OSEBNO,ZVEZA ZDRUŽENJ BORCEV ZA VREDNOTE NARODNOOSVOBODILNEGA BOJA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog za dopolnitev Zakona o Radioteleviziji Slovenija. 
1534,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,01.02.2019,PO POŠTI,LOVSKA ZVEZA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,"Sprememba Zakona o Skladu kmetijskih zemljišč in gozdov Republike Slovenije - ZSKZ (14. člen), Zakon o divjadi in lovstvu - ZDLov-1, Zakon o varstvu, gojitvi in lovu divjadi ter upravljanju lovišč - ZVGLD"
1533,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.02.2019,OSEBNO,BSP Energetska Borza d.o.o.,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,Delovanje energetske borze
1539,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.02.2019,OSEBNO,"DRUŠTVO ZA UREJANJE PROTOKOLOV V IZOBRAŽEVALNEM SISTEMU, SVET STARŠEV",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,PREDSTAVITEV PETICIJE
1539,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.02.2019,OSEBNO,"DRUŠTVO ZA UREJANJE PROTOKOLOV V IZOBRAŽEVALNEM SISTEMU, SVET STARŠEV",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,PREDSTAVITEV PETICIJE
1539,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.02.2019,OSEBNO,"DRUŠTVO ZA UREJANJE PROTOKOLOV V IZOBRAŽEVALNEM SISTEMU, SVET STARŠEV",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,PREDSTAVITEV PETICIJE
1539,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.02.2019,OSEBNO,DRUŠTVO ZA KULTURO INKLUZIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,PREDSTAVITEV PETICIJE
1539,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.02.2019,OSEBNO,DELOVNI IN ZAPOSLITVENI CENTER JANEZA LEVCA,Lobist lobira za interesno organizacijo v kateri je zaposlen,Vpliv na sprejem predpisov in drugih splošnih aktov,PREDSTAVITEV PETICIJE
