Organizacija,Omejitev_do,Subjekt,Velja_od,Velja_do,Limited
SPECIALIZIRANO DRŽAVNO TOŽILSTVO REPUBLIKE SLOVENIJE,Poslovni subjekt,"LMG, trgovsko podjetje, d.o.o.",2010-03-12,2013-03-29,0
UNIVERZITETNI KLINIČNI CENTER MARIBOR,Poslovni subjekt,"ZALOŽBA PIVEC, založništvo in izobraževanje d.o.o.",2003-04-11,9999-12-30,17
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"TOP Skupina, trgovina in storitve d.o.o.",2012-09-18,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,ASTANEA poslovne rešitve d.o.o.,2021-09-28,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"LONG PLAY, tehnično projektiranje in svetovanje, Daniel Aleksander Trontelj s.p.",2017-10-31,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"DANCEQUAKE, proizvodnja, storitve, trgovina, d.o.o.",2009-04-04,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"DANCEQUAKE, proizvodnja, storitve, trgovina, d.o.o.",2006-09-08,2009-04-04,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,JALEN KOVINOPLASTIKA STANISLAV JALEN S.P.,2001-05-16,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,PRINCESKA frizerske in kozmetične storitve d.o.o.,2012-12-29,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"PIC ENGINEERING Poslovne storitve, svetovanje in inženiring, d.o.o.",2012-12-29,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"PIC ENGINEERING Poslovne storitve, svetovanje in inženiring, d.o.o.",2003-10-09,2012-12-29,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"PEROPTIMIZACIJA, osebno trenerstvo, Peter Prezelj s.p.",2019-03-11,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,DAJ mednarodna špedicija d.o.o.,1999-01-28,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,PINIJA Podjetje za turistične in ekonomske storitve d.o.o. Portorož,2019-05-04,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"Pozavarovalnica Sava, d.d.",2019-05-04,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,BARTENJEV MITJA - ODVETNIK,2003-08-01,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"TANES, Nepremičnine in svetovanje, Tanja Šprohar, s.p.",2010-09-26,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"OTIUM podjetje za promet z nepremičninami, d.o.o., Ljubljana - v stečaju",2004-07-16,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"ALPDOM, inženiring, d.d. Radovljica - V STEČAJU",2011-06-01,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"CELJSKA MOHORJEVA DRUŽBA, založništvo, trgovina in storitve, d.o.o.",2004-01-01,9999-12-30,1
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,SLOVENSKA MATICA,2007-03-22,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,Odvetniška pisarna Jadek & Pensa d.o.o.,2021-01-15,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"FUNDACIJA DR. BRUNO BRESCHI, USTANOVA ZA OHRANJANJE STAREJŠIH DEL SLOVENSKEGA SLOVSTVA",2007-03-22,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,SIMAR s.a.s di valdemarin stefano & co.,2022-11-17,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"Seascape, proizvodnja, načrtovanje, trženje plovil, d.o.o.",2022-02-24,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"EXELIXI, poslovno svetovanje, d.o.o.",2021-12-29,9999-12-30,0
UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"ABYSS elektroinženiring in projektiva, d.o.o., Ljubljana",2018-03-29,9999-12-30,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,MEDREGIJSKI RAZVOJNI CENTER,2013-02-01,2022-12-22,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,Aulon GmbH,2022-12-23,9999-12-30,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"INFO HIŠA, svetovanje in izobraževanje, d.o.o.",2022-12-23,9999-12-30,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"STH MANAGEMENT, upravljanje naložb, d.d.",2022-12-23,9999-12-30,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"Odvetniška družba Pirc Musar & partnerji, o.p., d.o.o.",2022-12-23,9999-12-30,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"Plasmait Project, svetovanje in tehnološke rešitve d.o.o.",2022-12-23,9999-12-30,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"NET PRO SHOP, trgovina, d.o.o.",2022-12-23,9999-12-30,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"EKOSTAR svetovanje s področja varstva okolja, zunanja in notranja trgovina, d.o.o., Ljubljana, Rožna dolina, Cesta 7, št. 25",2022-12-23,9999-12-30,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"STH VENTURES, družba tveganega kapitala, d.o.o. - v likvidaciji",2022-12-23,9999-12-30,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"SKUPINA GROUP, podjetje za opravljanje intelektualnih storitev, založništvo in trgovinsko dejavnost, d.o.o.",2013-02-01,2021-06-09,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"SKUPINA GROUP, podjetje za opravljanje intelektualnih storitev, založništvo in trgovinsko dejavnost, d.o.o.",2021-06-09,2023-12-22,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"Ruska dača, turizem, d.o.o.",2022-12-23,9999-12-30,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"ALMA MATER EUROPAEA - FAKULTETA ZA HUMANISTIČNI ŠTUDIJ, INSTITUTUM STUDIORUM HUMANITATIS, LJUBLJANA",2013-02-01,2022-12-22,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,EGOZERO okolju prijazne medijske produkcije d.o.o.,2013-02-01,2022-12-22,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"TELEKOMUNIKACIJE KOMUNIKACIJE, storitve, trgovina d.o.o.",2017-12-23,2023-04-30,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"Auratus, investicije, d.o.o.",2022-12-23,9999-12-30,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"MEMO INSTITUT, raziskovanje in svetovanje d.o.o.",2006-11-01,2012-12-22,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"PRAVNA PISARNA PEČAR, odvetniška pisarna, d.o.o., Ljubljana",2017-12-23,2022-12-22,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"PRAVNA PISARNA PEČAR, odvetniška pisarna, d.o.o., Ljubljana",2012-12-23,2017-12-23,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,TOŠ PETER - ODVETNIK,2003-03-17,2012-12-22,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,Inštitut za organizacijsko vedenje in razvoj kadrov,2012-01-01,2012-12-22,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"CHC, trgovina in storitve, d.o.o.",2009-08-10,2012-12-22,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"Prima FACIE Zavod za korporativno pravno svetovanje, Ljubljana",2012-12-23,2022-12-22,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"STUDIA HUMANITATIS, Zavod za založniško in raziskovalno dejavnost",2013-02-01,2022-12-22,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,ICK Inštitut za civilizacijo in kulturo Ljubljana,2013-02-01,2022-12-22,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,"VINO55, Družba za proizvodnjo in trženje pijač, d.o.o. - v stečaju",2013-02-01,2022-12-22,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,GREDIČ nepremičninska družba d.o.o. - v stečaju,2013-02-01,2022-12-22,0
URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,Poslovni subjekt,RED INVESTICIJE d.o.o.,2013-02-01,2022-12-22,0
URAD VLADE REPUBLIKE SLOVENIJE ZA SLOVENCE V ZAMEJSTVU IN PO SVETU,Poslovni subjekt,"Poslovne storitve, Irena Longar s.p.",2012-02-10,9999-12-30,0
URAD VLADE REPUBLIKE SLOVENIJE ZA SLOVENCE V ZAMEJSTVU IN PO SVETU,Poslovni subjekt,"AR-MA33, ORGANIZACIJA IN NOVINARSTVO MARTINA ARČON S.P.",2022-06-01,9999-12-30,0
URAD VLADE REPUBLIKE SLOVENIJE ZA SLOVENCE V ZAMEJSTVU IN PO SVETU,Poslovni subjekt,"T-FIT, Usposabljanje na področju športa,Tomaž Pivec s.p.",2017-07-14,9999-12-30,0
URAD VLADE REPUBLIKE SLOVENIJE ZA SLOVENCE V ZAMEJSTVU IN PO SVETU,Poslovni subjekt,"HOTEL DIANA, družba za turizem in izvajanje projektov d.o.o. - V STEČAJU",2018-10-01,9999-12-30,0
USTAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"ALPINUM, Investicijsko razvojno podjetje d.o.o.",2011-07-15,9999-12-30,0
USTAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,Odvetniška pisarna Jadek & Pensa d.o.o.,2011-07-15,9999-12-30,0
USTAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"GRIP TRGOVINA, proizvodnja, storitve, trgovina, d.o.o.",2008-03-27,9999-12-30,0
USTAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"DIDAKTINA, SVETOVANJE IN PRODAJA DIDAKTIČNIH IGRAČ IN DRUGIH PRIPOMOČKOV, LUKA MOZETIČ S.P.",2007-10-31,9999-12-30,0
USTAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"PRONOTE, GLASBENI BIRO, MARKO MOZETIČ S.P.",2007-10-31,9999-12-30,0
USTAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"JEZIKOVNE ZADEVE, prevajanje in tolmačenje, Nataša Skubic s.p.",2013-04-24,9999-12-30,0
USTAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"ODVETNIŠKA DRUŽBA ČEFERIN, POGAČNIK, NOVAK, KOŠČAK IN PARTNERJI, družba za opravljanje odvetniškega poklica, o.p., d.o.o.",2019-09-28,9999-12-30,0
USTAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,INŠTITUT ZA PRAVO EVROPSKE UNIJE,2017-04-25,9999-12-30,0
USTAVNO SODIŠČE REPUBLIKE SLOVENIJE,Poslovni subjekt,"AMBULANTA MEŽNAR, specialistična ambulanta za alergijske in pljučne bolezni, d.o.o.",2016-10-31,9999-12-30,0
VARUH ČLOVEKOVIH PRAVIC REPUBLIKE SLOVENIJE,Poslovni subjekt,"PENSI, kreativno svetovalne in prodajne storitve, Peter Nussdorfer s.p.",2013-02-23,9999-12-30,0
VARUH ČLOVEKOVIH PRAVIC REPUBLIKE SLOVENIJE,Poslovni subjekt,"ZAVOD 7, oblikovanje in izvajanje družbeno odgovornih programov, Nova Gorica",2013-02-23,9999-12-30,0
VARUH ČLOVEKOVIH PRAVIC REPUBLIKE SLOVENIJE,Poslovni subjekt,FERLA Podjetje za storitve in svetovanje d.o.o.,2013-02-23,9999-12-30,0
VARUH ČLOVEKOVIH PRAVIC REPUBLIKE SLOVENIJE,Poslovni subjekt,LIFE CONSULTING TRAVNIK IN DRUGI Podjetje za svetovanje na področju zdravstva d.o.o.,2007-02-22,9999-12-30,0
VIŠJE DELOVNO IN SOCIALNO SODIŠČE,Poslovni subjekt,"INŠTITUT ZA MEDIJSKO PRAVO, zasebni zavod",2015-07-15,9999-12-30,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,"Odvetniška družba CMOK in partnerji, o.p. - d.o.o.",2008-07-10,9999-12-30,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,"GEODETSKI ZAVOD CELJE, d.o.o.",2001-06-29,9999-12-30,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,SANDOZ farmacevtska družba d.d. v angl.j.: Sandoz Pharmaceuticals d.d.,2008-08-30,9999-12-30,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,"ILUZIJA, AEROFOTOGRAFIJA, MATEVŽ LENARČIČ S.P.",2004-10-11,9999-12-30,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,"POVEM, komunikacijsko in poslovno svetovanje, d.o.o.",2023-05-22,9999-12-30,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,AEROVIZIJA letalska fotografija d.o.o.,2004-10-11,9999-12-30,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,"Re:fine gibanje, izdelki in storitve, d.o.o.",2004-10-11,9999-12-30,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,SUBLIMO tehnologije d.o.o.,2004-12-23,2011-03-09,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,Lek farmacevtska družba d.d.,2008-08-30,9999-12-30,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,SUBLIMO tehnologije d.o.o.,2011-03-09,9999-12-30,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,LEKARNA MOZIRJE,2004-12-23,2005-01-10,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,STROJNO KLJUČAVNIČARSTVO MARJAN STRAŠEK S.P.,2004-12-23,2005-01-10,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,LEKARNA MOZIRJE,2005-01-10,9999-12-30,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,"GEODETSKI ZAVOD CELJE, d.o.o.",2000-06-29,2001-06-29,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,Lek farmacevtska družba d.d.,2008-07-10,2008-08-30,0
VIŠJE SODIŠČE V CELJU,Poslovni subjekt,STROJNO KLJUČAVNIČARSTVO MARJAN STRAŠEK S.P.,2005-01-10,9999-12-30,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,"Družba za upravljanje terjatev bank, d.d.",2019-06-21,9999-12-30,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,"ISTRABENZ PLINI, plini in plinske tehnologije, d.o.o.",2020-01-31,9999-12-30,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,"ISTRABENZ PLINI, plini in plinske tehnologije, d.o.o.",2011-10-19,2020-01-31,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,"FI-AL NAVTIKA, Dragana Bohinec s.p., dajanje vodnih plovil v najem in zakup",2013-05-25,9999-12-30,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,"ISKI športni trener, Tomaž Bertok, s.p.",2001-09-27,9999-12-30,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,"SMART trgovsko in turistično podjetje, d.o.o. Koper impresa commerciale e turistica, s.r.l. Capodistria",2001-09-27,9999-12-30,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,"D.I.F.F., trgovina z optičnimi pripomočki, d.o.o.",2001-09-27,9999-12-30,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,"TITIN, spletna trgovina, d.o.o.",2016-08-01,9999-12-30,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,"DVAINDVA, podjetje za investicije, d.o.o.",2010-10-26,2016-07-31,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,"ALFI RE, upravljanje alternativnih investicijskih skladov, d.o.o.",2020-01-31,9999-12-30,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,ČURIN FRANC S.P. - PREVOZNIŠTVO,2020-01-31,9999-12-30,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,"POUČEVANJE ANGLEŠKEGA JEZIKA, ALEXANDER GUY BRISTOW S.P.",2005-03-05,9999-12-30,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,"LISTART d.o.o., računovodske storitve in notranje dekoriranje",2011-02-03,2017-09-30,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,"Geologija d.o.o. Idrija, geološke raziskave in projektiranje",2006-11-11,9999-12-30,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,"RAPP, RADO PRODAN d.o.o., organizacijske, svetovalne, nadzorne in projektantske storitve",2007-04-01,9999-12-30,0
VIŠJE SODIŠČE V KOPRU,Poslovni subjekt,"UNEX Inženiring, proizvodnja, trgovina d.o.o. Lucija",2007-05-24,9999-12-30,0
VIŠJE SODIŠČE V LJUBLJANI,Poslovni subjekt,ZAVRŠEK ROMAN - ODVETNIK,2012-01-31,2014-11-30,0
VIŠJE SODIŠČE V LJUBLJANI,Poslovni subjekt,"ŽGAJNAR podjetje za avtoprevozništvo, trgovino in svetovanje, d.o.o., Krka",2012-01-29,9999-12-30,0
